Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000138778,CENPE,Gene Expression,0.010836458795518929,0.00032005846408522665,0.0004999685646715622,1082,0.08838916170281387,997
ENSG00000100577,GSTZ1,Gene Expression,0.010827404886981406,0.00032646727094953754,0.0005098035708916423,5894,0.4750325292911445,4440
ENSG00000100207,TCF20,Gene Expression,0.010827286906505187,0.00032645957485666344,0.0005098035708916423,5266,0.4326795436849075,4051
ENSG00000173715,C11orf80,Gene Expression,0.010826437745252306,0.000326652901967428,0.0005100493679268456,4353,0.3558510409823195,3505
ENSG00000179886,TIGD5,Gene Expression,0.010824232088768038,0.000327567965455966,0.0005114339901342651,4500,0.3780885231049198,3647
ENSG00000205022,PABPN1L,Gene Expression,0.010820890634241614,0.0003015731940338995,0.0004719492502163979,170,0.017083317895430997,169
ENSG00000173915,ATP5MD,Gene Expression,0.010817670862828508,0.0003302937193330191,0.0005156006232940236,4016,0.3327240585735971,3304
ENSG00000198960,ARMCX6,Gene Expression,0.01080696728736658,0.000334965942769605,0.0005226232294192205,5240,0.4241271689193963,4065
ENSG00000097046,CDC7,Gene Expression,0.01080061216212935,0.0003330459736772262,0.0005197622817735188,602,0.04976361830600691,578
ENSG00000035499,DEPDC1B,Gene Expression,0.01080019694397172,0.0003336074128632571,0.0005205935178362719,733,0.05919391991141584,694
ENSG00000100744,GSKIP,Gene Expression,0.010797568747587041,0.00033858826284394183,0.0005282292627635283,3731,0.30721530589573615,3102
ENSG00000183960,KCNH8,Gene Expression,0.010792446050118438,0.0003306705398324894,0.0005161442626324508,323,0.031285319339008535,317
ENSG00000182134,TDRKH,Gene Expression,0.010792431638588954,0.00034061126114326434,0.0005313394524387156,2682,0.21168698101884503,2327
ENSG00000163251,FZD5,Gene Expression,0.010787277190303224,0.00034247417541544145,0.0005341994022428878,2234,0.18165065201342534,1980
ENSG00000165338,HECTD2,Gene Expression,0.010786900903700542,0.00034379238614934415,0.0005362092900589124,9388,0.7687184790292078,6130
ENSG00000153814,JAZF1,Gene Expression,0.010785470981853928,0.00034436451342911845,0.0005370552730149094,8975,0.7541264185487982,5983
ENSG00000030110,BAK1,Gene Expression,0.01078062297212167,0.0003463554267240099,0.0005400203818686802,6339,0.5337344152582212,4741
ENSG00000157765,SLC34A2,Gene Expression,0.010780338219637142,0.0003338016456799764,0.0005208516352151549,353,0.02998725990734852,347
ENSG00000183831,ANKRD45,Gene Expression,0.010777785439815836,0.00034718168179859177,0.0005412619334269848,3581,0.2856965656534037,2990
ENSG00000114388,NPRL2,Gene Expression,0.010775569269923074,0.0003486549467932587,0.0005434649959978771,7509,0.6003596115181902,5254
ENSG00000134697,GNL2,Gene Expression,0.010774446369030128,0.00034911086175370976,0.0005441287122425413,9462,0.7905816578465615,6219
ENSG00000135740,SLC9A5,Gene Expression,0.010774311775859698,0.00034508807651345563,0.0005380908227926846,906,0.0857078583574346,868
ENSG00000137700,SLC37A4,Gene Expression,0.010772915018471729,0.00034973007221728025,0.000545046806528725,6339,0.5085130381387458,4654
ENSG00000147592,LACTB2,Gene Expression,0.010771964440937476,0.0003502217289401699,0.0005457189048137229,6594,0.5351534702762999,4871
ENSG00000027001,MIPEP,Gene Expression,0.010771861582427602,0.0003499208338797466,0.0005452970717872481,4100,0.3284652263126526,3322
ENSG00000198443,KRTAP4-1,Gene Expression,0.010770754237396828,0.0003034686355780636,0.000474668869136083,111,0.010514624276232353,111
ENSG00000069509,FUNDC1,Gene Expression,0.01076953671680099,0.0003512361785906748,0.0005472052518498795,5905,0.47465418651565605,4441
ENSG00000148357,HMCN2,Gene Expression,0.010769484945930167,0.0003291203485193961,0.0005138133382924631,167,0.014508741915400317,162
ENSG00000128709,HOXD9,Gene Expression,0.010769252449154859,0.00032384577814847937,0.0005058410585550548,241,0.025953497233026153,240
ENSG00000198597,ZNF536,Gene Expression,0.01076686113134815,0.0003510585833972346,0.000546975730223733,1756,0.14596358947308236,1589
ENSG00000181192,DHTKD1,Gene Expression,0.01076574261320404,0.0003527474512488027,0.0005494176102589963,4768,0.3868233856162622,3805
ENSG00000198521,ZNF43,Gene Expression,0.010761232888560191,0.00035406269559246084,0.0005514186215014803,2417,0.187317059078106,2113
ENSG00000189143,CLDN4,Gene Expression,0.0107578409122692,0.0003445182400307889,0.0005372486475460711,416,0.039749511534120235,407
ENSG00000110074,FOXRED1,Gene Expression,0.010757777279739405,0.0003564101672617337,0.0005550267441396421,6016,0.4871967610496536,4512
ENSG00000140474,ULK3,Gene Expression,0.010755777168185885,0.0003570905003793534,0.0005560382843290707,4178,0.35300521987427697,3442
ENSG00000101003,GINS1,Gene Expression,0.010752442410689164,0.0003574937843739967,0.0005566182843475869,1826,0.1435201925006824,1633
ENSG00000153093,ACOXL,Gene Expression,0.010751235342841132,0.0003326992301733167,0.0005192659920533523,194,0.0180440950033124,194
ENSG00000149300,C11orf52,Gene Expression,0.010749545636931281,0.0003578985466781148,0.0005572004859492381,1333,0.10579221985322926,1216
ENSG00000135148,TRAFD1,Gene Expression,0.01074872355716621,0.00036059487569395365,0.0005613015858816375,7172,0.5900926510337176,5096
ENSG00000186281,GPAT2,Gene Expression,0.01073997452189134,0.0003522299855587274,0.0005486589318155729,355,0.0342158640976659,348
ENSG00000205086,C2orf91,Gene Expression,0.010739377060610861,0.0003520248884554267,0.0005483867324339258,462,0.04054187876342081,448
ENSG00000034239,EFCAB1,Gene Expression,0.010737285963738623,0.00036144331355858483,0.0005625253430396269,798,0.0657967656264452,757
ENSG00000242114,MTFP1,Gene Expression,0.010733409626838176,0.000363510134917977,0.0005656932760169604,874,0.07533388628627721,831
ENSG00000181274,FRAT2,Gene Expression,0.010732714061122934,0.00036677624133174547,0.0005706776805841134,2450,0.21300216020366106,2187
ENSG00000103274,NUBP1,Gene Expression,0.010731044055876687,0.0003685202711944946,0.0005732925338108759,5278,0.42559668435500225,4113
ENSG00000104497,SNX16,Gene Expression,0.01072636416054782,0.0003706119985404932,0.0005764472929007637,4737,0.3806545624231441,3735
ENSG00000151849,CENPJ,Gene Expression,0.010726224091963932,0.00037023537360059144,0.0005759110679742671,2823,0.2315665301249803,2461
ENSG00000162006,MSLNL,Gene Expression,0.010726224030651927,0.0003245504240791952,0.0005068978833682235,144,0.017328637873609117,143
ENSG00000064687,ABCA7,Gene Expression,0.01072471710222457,0.00037154608916134535,0.0005778504290804225,5521,0.44573932743276296,4240
ENSG00000204424,LY6G6F,Gene Expression,0.010724550374112683,0.0003127012469046342,0.0004887292474976071,96,0.010344419318603734,95
ENSG00000242802,AP5Z1,Gene Expression,0.010722241391131943,0.00037285401401421225,0.0005798346827801705,8497,0.7106251867968031,5858
ENSG00000253710,ALG11,Gene Expression,0.010715338181106806,0.0003757693198986889,0.0005842175048399079,4564,0.366376097101914,3618
ENSG00000167554,ZNF610,Gene Expression,0.010714327604261643,0.0003756053217824906,0.000584063042967971,2470,0.1954788159399338,2145
ENSG00000099812,MISP,Gene Expression,0.010710382041275708,0.00037565634317271446,0.0005840921146878735,1151,0.0955743951398243,1085
ENSG00000188906,LRRK2,Gene Expression,0.010707802819802261,0.000379564881875849,0.0005899662667195455,7413,0.6218356937075294,5291
ENSG00000106346,USP42,Gene Expression,0.010707046687254631,0.00037947244288139004,0.0005898733284948242,3700,0.3059236982203358,3069
ENSG00000180090,OR3A1,Gene Expression,0.010696367220961215,0.00034831328026241337,0.0005429792650385253,159,0.015672771838599175,158
ENSG00000110218,PANX1,Gene Expression,0.010696113529018909,0.0003851870842335181,0.0005984990476408494,6900,0.5595526194951798,4984
ENSG00000197561,ELANE,Gene Expression,0.01069432425873342,0.00036100927516224957,0.0005618982335176748,233,0.021811926065078962,230
ENSG00000039523,RIPOR1,Gene Expression,0.01069407731906092,0.00038625219511279063,0.0006001024001283761,21410,1.768626813112502,9312
ENSG00000007255,TRAPPC6A,Gene Expression,0.010691749306770172,0.0003873139627954547,0.000601596836048403,7246,0.5842418476789533,5154
ENSG00000158545,ZC3H18,Gene Expression,0.010690219895903467,0.0003881570411918833,0.0006028545278748616,10989,0.8916076387159315,6732
ENSG00000167767,KRT80,Gene Expression,0.010688173003901952,0.00038020998092913594,0.0005909181270779767,461,0.03662539443603165,444
ENSG00000284713,SMIM38,Gene Expression,0.010683342301633357,0.0003833605305385568,0.0005957622701508589,596,0.05328231404171437,576
ENSG00000169704,GP9,Gene Expression,0.010683245049266385,0.0003653043796540967,0.0005684365170487317,238,0.02387190545959649,236
ENSG00000010803,SCMH1,Gene Expression,0.010681801885138831,0.0003921424721096134,0.0006089920351137606,7610,0.6249131772600272,5409
ENSG00000186648,CARMIL3,Gene Expression,0.01068077145184362,0.0003864051552837644,0.0006002884318478496,633,0.05535455429803828,594
ENSG00000154620,TMSB4Y,Gene Expression,0.010677152063153875,0.0003866900980424859,0.0006006794516445734,421,0.03295538856858885,413
ENSG00000162419,GMEB1,Gene Expression,0.010676799296511462,0.00039430633306802854,0.0006122998566694918,4696,0.3976186321899174,3789
ENSG00000106404,CLDN15,Gene Expression,0.010673627379570618,0.0003959875867634022,0.000614857755884499,5188,0.42690813862874344,4095
ENSG00000090432,MUL1,Gene Expression,0.010671606729449456,0.0003971443040564626,0.000616494882302081,7071,0.5811612465699497,5109
ENSG00000221882,OR3A2,Gene Expression,0.010666221372364918,0.00037586486246588,0.0005843157704461832,270,0.02782455994074483,267
ENSG00000104626,ERI1,Gene Expression,0.010657089743501071,0.00040427523137620547,0.0006273487766864185,5371,0.43574963956105206,4146
ENSG00000167261,DPEP2,Gene Expression,0.010655656987463692,0.000402407721769249,0.0006245044339644902,1290,0.11719218546356223,1193
ENSG00000121988,ZRANB3,Gene Expression,0.010649534736774617,0.00040761807047928755,0.0006324818304414123,2978,0.23272262556987816,2537
ENSG00000171864,PRND,Gene Expression,0.010637736645879713,0.0003833927542926663,0.0005957622701508589,184,0.018209779334329428,178
ENSG00000151224,MAT1A,Gene Expression,0.010628162234216391,0.0003978921654845813,0.0006176027435908341,252,0.022069062938646106,250
ENSG00000151379,MSGN1,Gene Expression,0.010627337291568974,0.00036801535934971596,0.0005725563568184964,104,0.009748730556837582,101
ENSG00000123106,CCDC91,Gene Expression,0.010625751185823547,0.0004206494863669974,0.0006525899861908883,12900,1.0652055920349959,7410
ENSG00000143001,TMEM61,Gene Expression,0.01062183592087268,0.000401175898990358,0.0006226462222003761,204,0.019260373347941746,201
ENSG00000148840,PPRC1,Gene Expression,0.010617610669805178,0.00042466673790464426,0.0006586526426780272,5424,0.4441858941216372,4194
ENSG00000123607,TTC21B,Gene Expression,0.010610933821155239,0.000428313819162085,0.0006642522013938473,6515,0.5213638195218162,4730
ENSG00000181472,ZBTB2,Gene Expression,0.010609464743272002,0.0004289605138392272,0.0006651980367800374,5520,0.4516759863515107,4250
ENSG00000137558,PI15,Gene Expression,0.010609319403171249,0.0004203419658443952,0.0006521688975478599,499,0.046402289139657826,479
ENSG00000162885,B3GALNT2,Gene Expression,0.010607907803407134,0.000429802061716833,0.0006664458468344165,5507,0.4480712233265283,4261
ENSG00000139144,PIK3C2G,Gene Expression,0.010607821095467544,0.0003970892907592116,0.000616494882302081,207,0.020797390067364512,203
ENSG00000213231,TCL1B,Gene Expression,0.01060423129931335,0.0003599873723019176,0.0005604042241856938,93,0.009664931548538576,93
ENSG00000134490,TMEM241,Gene Expression,0.010602493053147236,0.0004307433443855313,0.0006678480770295319,1793,0.1552866493920787,1643
ENSG00000101311,FERMT1,Gene Expression,0.010594180226237685,0.00042107174780880996,0.0006531889947765613,441,0.04225085493276053,428
ENSG00000169689,CENPX,Gene Expression,0.010585737574976804,0.0004417730136623277,0.0006846553378389741,5763,0.4692857333942171,4378
ENSG00000130856,ZNF236,Gene Expression,0.010585652283785852,0.0004416836343719144,0.0006845755352089657,4781,0.3986866158380805,3792
ENSG00000148483,TMEM236,Gene Expression,0.010574949644915487,0.00043739993968450186,0.0006780524631227921,491,0.04589460458821163,471
ENSG00000169306,IL1RAPL1,Gene Expression,0.010573069669018335,0.00044163249318507347,0.0006845549900798741,645,0.05533660772559199,613
ENSG00000196371,FUT4,Gene Expression,0.010570808582078433,0.000449470579831468,0.0006965252064300853,4913,0.43065088477334923,3873
ENSG00000082269,FAM135A,Gene Expression,0.010569037793436912,0.00045066347566291576,0.0006982540166140649,3672,0.30855167448843035,3079
ENSG00000182118,FAM89A,Gene Expression,0.01056812753157855,0.00045051105721438667,0.0006980777199902884,2599,0.22757926927482933,2277
ENSG00000182010,RTKN2,Gene Expression,0.01056586805646238,0.0004507380635077052,0.0006983097032942404,1710,0.13743121576590567,1548
ENSG00000125149,C16orf70,Gene Expression,0.0105645740995668,0.0004537286385064565,0.0007028826105258198,8719,0.7249635342786669,5833
ENSG00000119979,DENND10,Gene Expression,0.01056297959988203,0.0004543562898147169,0.0007037945821399159,5739,0.49207920697626667,4444
ENSG00000213859,KCTD11,Gene Expression,0.010560716392112748,0.00045504508495342044,0.0007048011006363238,3085,0.2501905149208995,2658
ENSG00000117222,RBBP5,Gene Expression,0.010559308457588698,0.00045662486913489175,0.0007071873455385582,7232,0.5906293914483622,5150
ENSG00000103254,ANTKMT,Gene Expression,0.010555299016215316,0.000458820530264914,0.0007105269250391439,6243,0.5124656207672298,4649
ENSG00000184619,KRBA2,Gene Expression,0.01055443094500149,0.00045937454659328303,0.0007113239079950322,6494,0.5181767098764561,4731
ENSG00000137404,NRM,Gene Expression,0.01054415075339218,0.0004627844803439807,0.0007164812591324983,1975,0.16825164201024415,1811
ENSG00000129566,TEP1,Gene Expression,0.010543608558493582,0.0004654422033480987,0.0007202873563118187,6260,0.5252905579692919,4664
ENSG00000124523,SIRT5,Gene Expression,0.010543423317911178,0.0004657485041630327,0.0007206996421787992,7912,0.6364744872583552,5455
ENSG00000134755,DSC2,Gene Expression,0.010541625255197385,0.00046528415897939546,0.000720227830771755,2362,0.20750275250320926,2074
ENSG00000285891,AC113348.1,Gene Expression,0.010541422212470612,0.0003971139931466805,0.000616494882302081,113,0.011380556564019,113
ENSG00000147571,CRH,Gene Expression,0.010539036027611472,0.0004333112218415369,0.0006717718118794278,186,0.01833910794310543,181
ENSG00000137876,RSL24D1,Gene Expression,0.010538098689414004,0.0004678919909495427,0.0007238305123687746,2834,0.23258838207479593,2440
ENSG00000148019,CEP78,Gene Expression,0.0105262965235111,0.00047506951101961015,0.0007348083371523144,3461,0.2812888114798573,2940
ENSG00000130755,GMFG,Gene Expression,0.010522575769008747,0.0004771205775098153,0.0007379176337434609,3466,0.3013311994177638,2891
ENSG00000007923,DNAJC11,Gene Expression,0.010516981044465565,0.0004809736283719612,0.000743749464360545,5647,0.4676477008537696,4365
ENSG00000141293,SKAP1,Gene Expression,0.010508661412510497,0.0004647209531156715,0.0007194176578004685,263,0.025364811547098673,256
ENSG00000105650,PDE4C,Gene Expression,0.010506728641444977,0.00047998016795669507,0.0007422767592271073,777,0.0645805023635803,727
ENSG00000100360,IFT27,Gene Expression,0.010505218361064954,0.0004880831761371329,0.0007546786676041293,6585,0.5415263564872104,4836
ENSG00000285053,TBCE,Gene Expression,0.01050337385050879,0.0004891010435470466,0.0007561877946309221,5298,0.42329414025858897,4036
ENSG00000185219,ZNF445,Gene Expression,0.010499899014691156,0.0004913967734656577,0.0007596071776671202,7330,0.5970199941545776,5243
ENSG00000182330,PRAMEF8,Gene Expression,0.0104989305649652,0.0004229652244420734,0.0006560699322211199,68,0.0057596214427097,67
ENSG00000048140,TSPAN17,Gene Expression,0.010497534115405669,0.0004926273524930025,0.00076144427991412,5385,0.4378848172004787,4211
ENSG00000112029,FBXO5,Gene Expression,0.01049159746810027,0.0004952182177893061,0.00076531799326334,2424,0.1941307371001773,2118
ENSG00000235718,MFRP,Gene Expression,0.01049108260811286,0.00046535865672714394,0.0007202283452526928,188,0.016549192052282353,185
ENSG00000169372,CRADD,Gene Expression,0.010490161330792662,0.000497038087084567,0.0007680647563098469,5532,0.4507495176035584,4216
ENSG00000135925,WNT10A,Gene Expression,0.010489452155673306,0.0004950742469183034,0.0007651609415419402,1552,0.12539369727125027,1412
ENSG00000125871,MGME1,Gene Expression,0.010488798331993046,0.0004977709271336561,0.000769131424865575,4689,0.385617268525583,3716
